CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,OnlineBackup,TechSupport,StreamingTV,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,PaymentMethod,NumComplaints,Churn,ChurnProb,RiskTier,ChurnPred
C06169,Male,24,0,No,Yes,59,No,No,Yes,No,No,Month-to-month,No,19.96,1202.19,Electronic check,2,0,,Unknown,
C06170,Female,72,1,Yes,No,55,Yes,No,No internet service,Yes,No,Month-to-month,No,18.0,981.54,Electronic check,7,1,0.9969,High,1.0
C06171,Female,56,0,No,Yes,39,Yes,No,No,No,No,One year,Yes,18.0,700.19,Mailed check,1,0,,Unknown,
C06172,Male,25,0,No,No,23,Yes,Fiber optic,Yes,No,No,Month-to-month,No,98.07,2282.66,Credit card,5,1,,Unknown,
C06173,Male,34,0,No,No,67,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,93.56,6279.66,Bank transfer,2,0,,Unknown,
C06174,Female,39,0,No,Yes,15,Yes,DSL,No,No,Yes,One year,Yes,56.19,840.72,Bank transfer,3,0,,Unknown,
C06175,Male,69,1,No,Yes,33,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,99.93,3290.57,Bank transfer,3,0,0.3223,Medium,0.0
C06176,Male,68,1,No,No,33,Yes,Fiber optic,No,No,No,Month-to-month,No,100.54,3345.66,Bank transfer,2,0,0.3221,Medium,0.0
C06177,Male,61,0,No,No,53,Yes,No,No,Yes,Yes,Two year,Yes,18.0,946.9,Electronic check,0,0,,Unknown,
C06178,Male,24,0,No,No,39,Yes,DSL,No,Yes,No internet service,One year,No,56.71,2204.68,Bank transfer,1,0,,Unknown,
C06179,Female,45,0,No,No,57,Yes,No,No,No internet service,No,One year,No,22.95,1294.38,Bank transfer,2,0,,Unknown,
C06180,Male,45,0,Yes,No,66,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,91.5,6075.05,Credit card,1,1,,Unknown,
C06181,Male,54,0,No,Yes,28,Yes,DSL,No,No,No,Two year,Yes,52.66,1449.29,Electronic check,3,1,,Unknown,
C06182,Male,66,1,Yes,Yes,63,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No,95.5,6021.98,Bank transfer,7,1,0.9975,High,1.0
C06183,Female,36,0,No,No,13,No,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,80.54,1053.73,Electronic check,2,1,,Unknown,
C06184,Male,49,0,No,Yes,66,Yes,Fiber optic,No,No,No,Month-to-month,Yes,57.66,3781.37,Electronic check,2,0,,Unknown,
C06185,Male,33,0,No,No,13,Yes,Fiber optic,No,Yes,Yes,One year,Yes,99.04,1282.16,Electronic check,7,1,0.9953,High,1.0
C06186,Male,29,0,Yes,Yes,61,Yes,Fiber optic,No,No,Yes,Month-to-month,No,70.82,4312.58,Mailed check,0,0,0.0402,Low,0.0
C06187,Female,35,0,No,No,28,Yes,DSL,No,No,Yes,Month-to-month,Yes,79.91,2225.41,Electronic check,1,0,,Unknown,
C06188,Female,59,0,Yes,No,69,Yes,No,Yes,Yes,No,Month-to-month,Yes,30.89,2133.33,Electronic check,0,0,,Unknown,
C06189,Male,42,0,No,No,10,No,No,No,Yes,No,One year,Yes,26.14,267.72,Mailed check,2,0,,Unknown,
C06190,Male,56,0,No,No,34,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,89.58,3040.11,Credit card,1,0,,Unknown,
C06191,Male,57,0,No,Yes,65,Yes,DSL,No,No,No internet service,One year,Yes,39.33,2596.68,Credit card,3,0,,Unknown,
C06192,Male,38,0,Yes,Yes,4,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,73.65,281.45,Mailed check,4,1,,Unknown,
C06193,Female,72,1,No,No,19,Yes,DSL,No,No,No internet service,Month-to-month,Yes,48.48,926.4,Electronic check,0,0,,Unknown,
C06194,Female,20,0,Yes,Yes,6,Yes,No,No,Yes,No,Month-to-month,Yes,31.25,189.95,Mailed check,2,1,0.1136,Low,0.0
C06195,Male,69,1,No,No,23,Yes,DSL,No internet service,No,No,Two year,No,43.25,1006.91,Electronic check,2,1,0.1564,Low,0.0
C06196,Male,18,0,No,No,28,Yes,DSL,No,No internet service,No,One year,Yes,66.0,1852.31,Electronic check,0,0,,Unknown,
C06197,Male,39,0,No,No,44,Yes,DSL,No internet service,Yes,No,Month-to-month,No,53.89,2354.6,Electronic check,0,0,,Unknown,
C06198,Female,65,1,Yes,No,19,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,No,53.36,1026.96,Mailed check,1,0,,Unknown,
C06199,Female,57,0,Yes,No,12,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,64.32,772.29,Electronic check,3,1,,Unknown,
C06200,Male,36,0,No,No,13,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,No,67.47,896.73,Mailed check,1,0,,Unknown,
C06201,Male,68,1,No,Yes,67,Yes,Fiber optic,No,No,No,One year,Yes,81.52,5477.28,Mailed check,0,0,0.027,Low,0.0
C06202,Male,25,0,Yes,No,68,Yes,No,No internet service,No,Yes,Month-to-month,Yes,33.25,2272.87,Credit card,2,0,0.0973,Low,0.0
C06203,Male,56,0,No,Yes,16,Yes,Fiber optic,No internet service,No,No,Two year,Yes,111.73,1806.46,Electronic check,2,0,,Unknown,
C06204,Male,47,0,Yes,No,14,Yes,DSL,No,No,Yes,Month-to-month,No,53.23,733.91,Mailed check,4,1,,Unknown,
C06205,Male,29,0,Yes,Yes,4,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,Yes,92.1,370.33,Credit card,0,0,0.0388,Low,0.0
C06206,Female,70,1,No,No,69,Yes,Fiber optic,No,No,No,Month-to-month,Yes,77.44,5365.33,Mailed check,1,0,,Unknown,
C06207,Male,61,0,No,No,51,Yes,Fiber optic,No,No,No,Month-to-month,No,79.39,4053.46,Bank transfer,1,0,,Unknown,
C06208,Male,18,0,No,Yes,55,Yes,Fiber optic,No,No internet service,No,Two year,No,74.61,4088.32,Credit card,3,0,,Unknown,
C06209,Female,22,0,Yes,No,21,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,79.92,1657.59,Bank transfer,7,1,,Unknown,
C06210,Female,21,0,No,Yes,46,Yes,DSL,No,No,Yes,Two year,No,77.32,3572.35,Bank transfer,2,0,,Unknown,
C06211,Female,41,0,No,No,5,Yes,Fiber optic,No,No internet service,No,Month-to-month,No,80.56,391.77,Electronic check,3,0,0.3655,Medium,0.0
C06212,Female,41,0,No,No,48,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,71.66,3438.7,Bank transfer,2,0,,Unknown,
C06213,Female,59,0,Yes,No,42,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,114.03,4817.31,Bank transfer,3,0,,Unknown,
C06214,Male,56,0,No,No,24,Yes,DSL,No,No,Yes,Month-to-month,No,63.48,1506.71,Mailed check,0,0,0.0911,Low,0.0
C06215,Male,18,0,Yes,No,51,Yes,DSL,No internet service,Yes,Yes,Month-to-month,No,52.32,2691.93,Credit card,6,1,,Unknown,
C06216,Male,45,0,No,Yes,46,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes,39.58,1800.62,Mailed check,1,0,0.0948,Low,0.0
C06217,Female,62,0,No,No,32,Yes,Fiber optic,No,No,No internet service,Two year,Yes,57.87,1875.81,Bank transfer,2,0,,Unknown,
C06218,Female,69,1,Yes,No,14,Yes,DSL,Yes,No,Yes,One year,Yes,57.32,805.93,Electronic check,1,0,0.0492,Low,0.0
C06219,Female,34,0,Yes,No,2,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No,77.39,120.62,Electronic check,0,0,,Unknown,
C06220,Female,20,0,No,No,67,Yes,DSL,No,Yes,No internet service,One year,Yes,63.64,4239.84,Credit card,2,0,,Unknown,
C06221,Male,26,0,No,No,20,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes,85.86,1700.03,Electronic check,2,1,,Unknown,
C06222,Female,37,0,Yes,Yes,22,Yes,Fiber optic,No internet service,No,No,Two year,Yes,82.78,1823.9,Electronic check,0,0,,Unknown,
C06223,Female,43,0,Yes,Yes,49,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,72.94,3596.71,Credit card,1,0,,Unknown,
C06224,Female,38,0,No,No,19,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,No,118.0,2249.79,Electronic check,3,0,,Unknown,
C06225,Female,23,0,Yes,Yes,27,Yes,Fiber optic,No,No internet service,Yes,Two year,No,85.21,2283.57,Bank transfer,2,0,,Unknown,
C06226,Male,37,0,No,Yes,51,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,73.38,3771.12,Mailed check,0,0,,Unknown,
C06227,Female,34,0,No,No,43,No,Fiber optic,No,No internet service,No,Month-to-month,No,74.36,3196.32,Mailed check,2,0,,Unknown,
C06228,Male,45,0,Yes,No,47,Yes,Fiber optic,No,Yes,No internet service,One year,Yes,90.82,4250.2,Bank transfer,1,0,,Unknown,
C06229,Male,22,0,No,No,1,No,DSL,No internet service,Yes,Yes,One year,No,50.21,47.9,Electronic check,3,0,0.1147,Low,0.0
C06230,Male,63,0,No,No,33,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,94.29,3111.94,Credit card,0,0,,Unknown,
C06231,Male,41,0,No,No,34,Yes,No,No internet service,Yes,Yes,Month-to-month,No,26.27,876.21,Bank transfer,2,0,,Unknown,
C06232,Female,36,0,No,Yes,45,Yes,DSL,No,No internet service,Yes,Month-to-month,No,65.0,2943.98,Bank transfer,1,0,0.0695,Low,0.0
C06233,Female,69,1,Yes,No,11,Yes,DSL,No,No,Yes,Month-to-month,Yes,60.85,662.16,Bank transfer,1,1,,Unknown,
C06234,Male,60,0,Yes,No,12,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,No,95.59,1130.45,Mailed check,3,1,,Unknown,
C06235,Female,25,0,No,No,55,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,63.7,3515.91,Electronic check,1,0,,Unknown,
C06236,Male,26,0,Yes,No,48,Yes,No,No,No,Yes,Two year,No,42.92,2067.87,Mailed check,3,0,,Unknown,
C06237,Male,18,0,Yes,Yes,58,Yes,DSL,No,No,Yes,Two year,No,65.67,3824.34,Bank transfer,2,0,0.0225,Low,0.0
C06238,Female,49,0,Yes,No,20,Yes,No,Yes,No internet service,No,Two year,Yes,36.13,737.86,Mailed check,1,0,,Unknown,
C06239,Male,38,0,No,Yes,71,Yes,Fiber optic,No,No,Yes,Month-to-month,No,99.25,7033.4,Electronic check,2,0,,Unknown,
C06240,Female,39,0,Yes,Yes,20,Yes,Fiber optic,No,No,Yes,Month-to-month,No,68.7,1371.72,Credit card,2,0,,Unknown,
C06241,Female,47,0,No,No,47,Yes,Fiber optic,No,Yes,No,Month-to-month,No,67.39,3122.5,Electronic check,7,1,0.998,High,1.0
C06242,Female,48,0,No,Yes,12,Yes,DSL,No internet service,No,No,One year,Yes,33.92,409.76,Electronic check,2,1,,Unknown,
C06243,Male,18,0,Yes,Yes,66,Yes,DSL,No,No,No,One year,Yes,51.68,3415.85,Credit card,0,0,0.008,Low,0.0
C06244,Female,24,0,No,No,24,Yes,No,No,No,No internet service,Month-to-month,Yes,28.14,671.26,Electronic check,5,1,,Unknown,
C06245,Male,62,0,Yes,No,57,Yes,DSL,No,Yes,Yes,Two year,No,28.03,1578.4,Bank transfer,1,0,,Unknown,
C06246,Female,72,1,No,No,24,Yes,DSL,No,No,No,Month-to-month,Yes,46.62,1139.9,Bank transfer,3,0,,Unknown,
C06247,Female,65,1,No,Yes,57,Yes,DSL,No internet service,Yes,No,Month-to-month,Yes,46.19,2608.43,Electronic check,1,0,,Unknown,
C06248,Male,69,1,No,No,33,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,41.06,1385.15,Mailed check,3,0,,Unknown,
C06249,Male,44,0,No,No,5,Yes,DSL,Yes,No,Yes,Month-to-month,No,60.56,272.41,Mailed check,3,0,,Unknown,
C06250,Male,65,1,No,No,14,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,No,84.19,1173.3,Credit card,6,1,0.9988,High,1.0
C06251,Male,68,1,No,No,49,Yes,Fiber optic,No internet service,No,No,Two year,Yes,54.38,2618.83,Electronic check,4,1,,Unknown,
C06252,Male,68,1,No,No,14,Yes,No,Yes,No internet service,Yes,One year,No,27.99,376.73,Mailed check,1,1,,Unknown,
C06253,Male,26,0,Yes,Yes,20,No,No,No,No,No internet service,Month-to-month,Yes,24.13,487.46,Bank transfer,0,0,0.0424,Low,0.0
C06254,Female,26,0,No,No,39,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No,90.63,3540.82,Bank transfer,3,0,,Unknown,
C06255,Female,40,0,No,No,18,Yes,DSL,No,No internet service,No,Month-to-month,No,73.04,1309.81,Mailed check,7,1,,Unknown,
C06256,Male,46,0,Yes,No,10,Yes,DSL,No internet service,No internet service,No,Two year,Yes,47.72,467.13,Credit card,2,0,,Unknown,
C06257,Male,72,1,No,No,45,Yes,DSL,No internet service,No,No internet service,Two year,Yes,38.68,1787.87,Credit card,3,0,,Unknown,
C06258,Female,36,0,No,No,49,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,69.99,3427.62,Electronic check,1,1,,Unknown,
C06259,Female,65,1,No,No,53,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,65.32,3518.52,Electronic check,1,0,,Unknown,
C06260,Female,68,1,Yes,Yes,68,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,98.02,6696.19,Electronic check,5,1,0.9942,High,1.0
C06261,Female,73,1,No,Yes,9,Yes,Fiber optic,No internet service,No internet service,Yes,Two year,No,105.39,935.13,Credit card,1,0,,Unknown,
C06262,Female,28,0,No,No,31,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,99.22,3066.14,Electronic check,2,0,,Unknown,
C06263,Female,31,0,Yes,No,17,Yes,DSL,No,No,Yes,Two year,No,39.62,705.87,Mailed check,2,0,0.0403,Low,0.0
C06264,Female,30,0,No,No,64,Yes,No,No,Yes,No internet service,Two year,Yes,21.41,1342.44,Electronic check,6,1,,Unknown,
C06265,Female,59,0,No,No,39,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,20.19,815.25,Electronic check,5,1,,Unknown,
C06266,Male,57,0,Yes,Yes,7,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,72.94,508.33,Bank transfer,3,0,,Unknown,
C06267,Female,41,0,No,No,50,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes,76.21,3760.76,Bank transfer,3,0,,Unknown,
C06268,Female,23,0,Yes,No,4,Yes,No,No,No,Yes,Month-to-month,No,34.37,114.81,Credit card,2,0,,Unknown,
C06269,Male,47,0,No,No,20,Yes,No,No,Yes,No internet service,Month-to-month,No,24.48,484.76,Mailed check,3,1,,Unknown,
C06270,Male,59,0,No,No,52,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,71.0,3681.77,Bank transfer,6,1,0.9962,High,1.0
C06271,Female,45,0,No,No,36,Yes,DSL,Yes,No,Yes,Month-to-month,No,48.81,1742.76,Credit card,3,0,,Unknown,
C06272,Female,33,0,No,No,55,Yes,No,No,No,No internet service,Month-to-month,Yes,18.09,965.32,Electronic check,3,1,0.1552,Low,0.0
C06273,Female,51,0,Yes,No,41,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,81.97,3360.02,Bank transfer,2,0,0.0369,Low,0.0
C06274,Female,55,0,Yes,Yes,60,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No,102.43,6176.3,Electronic check,5,1,,Unknown,
C06275,Female,51,0,No,Yes,40,No,DSL,Yes,Yes,No,Month-to-month,Yes,49.71,2018.65,Electronic check,3,0,,Unknown,
C06276,Male,67,1,Yes,No,5,Yes,No,No,No,No,Month-to-month,No,32.23,185.31,Electronic check,4,1,,Unknown,
C06277,Male,35,0,Yes,No,6,No,Fiber optic,Yes,No,Yes,Two year,Yes,74.55,443.73,Mailed check,0,0,,Unknown,
C06278,Male,52,0,Yes,No,56,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,35.21,1995.98,Credit card,2,0,,Unknown,
C06279,Male,66,1,No,No,3,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,74.12,190.82,Electronic check,2,1,,Unknown,
C06280,Female,30,0,No,No,27,Yes,Fiber optic,No,No,No,Month-to-month,No,82.02,2226.7,Bank transfer,2,1,,Unknown,
C06281,Female,34,0,Yes,No,2,Yes,Fiber optic,No internet service,No,No,Month-to-month,No,70.82,173.5,Credit card,3,0,0.4261,Medium,0.0
C06282,Male,20,0,Yes,Yes,22,Yes,Fiber optic,No internet service,No internet service,No,Two year,No,72.1,1601.02,Mailed check,0,0,0.0172,Low,0.0
C06283,Male,39,0,Yes,No,43,Yes,Fiber optic,No,No internet service,No,Month-to-month,No,42.77,1806.68,Electronic check,1,0,0.0729,Low,0.0
C06284,Female,20,0,Yes,Yes,13,No,No,No,No,No,Month-to-month,No,23.45,286.93,Mailed check,1,0,,Unknown,
C06285,Female,60,0,Yes,No,34,No,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,63.5,2145.9,Electronic check,3,1,,Unknown,
C06286,Female,23,0,No,No,71,Yes,DSL,No,No,No internet service,Month-to-month,Yes,43.37,3057.49,Mailed check,1,0,,Unknown,
C06287,Male,57,0,No,No,6,Yes,DSL,Yes,No,No,Month-to-month,Yes,63.78,376.08,Credit card,0,0,,Unknown,
C06288,Female,51,0,Yes,No,5,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,77.15,383.74,Credit card,3,0,,Unknown,
C06289,Female,74,1,No,No,20,Yes,DSL,No internet service,No,No internet service,One year,Yes,35.98,714.95,Bank transfer,1,0,,Unknown,
C06290,Female,37,0,No,No,59,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,No,86.16,5065.61,Mailed check,2,0,0.1858,Low,0.0
C06291,Female,37,0,Yes,Yes,29,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,73.55,2155.12,Mailed check,2,0,,Unknown,
C06292,Female,31,0,Yes,Yes,46,Yes,Fiber optic,No,No internet service,Yes,One year,No,92.37,4245.4,Electronic check,0,0,,Unknown,
C06293,Male,48,0,No,Yes,3,Yes,DSL,No,No internet service,Yes,One year,No,48.56,117.15,Electronic check,2,0,,Unknown,
C06294,Male,30,0,Yes,Yes,53,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No,58.89,3111.96,Bank transfer,0,0,,Unknown,
C06295,Male,24,0,No,Yes,5,Yes,DSL,No,Yes,No internet service,Two year,Yes,54.04,258.96,Electronic check,0,0,0.0164,Low,0.0
C06296,Female,72,1,No,No,51,Yes,Fiber optic,Yes,No,No,Two year,Yes,85.03,4299.85,Mailed check,3,0,,Unknown,
C06297,Female,56,0,No,No,11,Yes,DSL,No,No internet service,Yes,Two year,No,46.58,504.71,Bank transfer,1,0,,Unknown,
C06298,Male,24,0,Yes,Yes,61,Yes,No,No,No,Yes,Month-to-month,Yes,28.27,1750.07,Bank transfer,1,0,,Unknown,
C06299,Male,53,0,Yes,No,22,Yes,Fiber optic,No,No,No internet service,Two year,No,105.3,2311.57,Electronic check,7,1,,Unknown,
C06300,Male,35,0,No,No,14,Yes,No,No,Yes,Yes,One year,Yes,36.44,506.44,Electronic check,2,0,,Unknown,
C06301,Male,28,0,Yes,No,24,Yes,No,No,No,No,One year,No,18.0,442.97,Electronic check,1,0,,Unknown,
C06302,Female,44,0,Yes,No,1,Yes,No,No,No,Yes,One year,No,28.15,16.21,Credit card,0,0,,Unknown,
C06303,Female,62,0,No,No,12,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,28.52,320.36,Electronic check,1,0,0.2735,Low,0.0
C06304,Male,18,0,Yes,No,43,Yes,DSL,Yes,No,No,One year,Yes,44.64,1933.35,Credit card,1,0,,Unknown,
C06305,Male,38,0,No,No,22,Yes,DSL,No internet service,Yes,Yes,One year,No,77.13,1696.48,Electronic check,3,0,,Unknown,
C06306,Female,70,1,No,No,26,Yes,Fiber optic,No,No,Yes,Two year,Yes,78.35,2002.88,Electronic check,7,1,,Unknown,
C06307,Female,40,0,No,Yes,58,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes,57.98,3371.26,Mailed check,1,0,,Unknown,
C06308,Male,23,0,Yes,No,9,Yes,Fiber optic,No,No,Yes,Two year,No,70.81,643.62,Bank transfer,3,0,,Unknown,
C06309,Male,42,0,No,Yes,29,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,61.93,1761.0,Electronic check,1,0,,Unknown,
C06310,Male,56,0,No,No,14,No,DSL,Yes,No internet service,No,Two year,Yes,49.92,651.0,Credit card,1,0,,Unknown,
C06311,Male,74,1,Yes,Yes,35,Yes,DSL,No,Yes,Yes,One year,No,54.0,1876.63,Bank transfer,0,0,0.0088,Low,0.0
C06312,Female,53,0,No,No,24,Yes,Fiber optic,No,No,Yes,One year,Yes,86.54,2127.7,Mailed check,0,0,,Unknown,
C06313,Female,20,0,Yes,Yes,4,Yes,Fiber optic,Yes,No internet service,No,One year,No,79.76,366.52,Mailed check,2,0,,Unknown,
C06314,Female,64,0,Yes,No,5,Yes,No,Yes,No internet service,No,Two year,No,24.01,150.32,Electronic check,2,0,,Unknown,
C06315,Male,62,0,No,No,61,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,79.91,4859.46,Mailed check,5,1,,Unknown,
C06316,Male,55,0,Yes,No,5,Yes,DSL,No internet service,No internet service,No,Month-to-month,No,51.16,239.16,Electronic check,1,0,0.0863,Low,0.0
C06317,Male,69,1,Yes,No,56,Yes,DSL,No,No internet service,No,Two year,Yes,68.27,3797.14,Mailed check,0,0,0.0088,Low,0.0
C06318,Female,61,0,No,No,66,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,No,81.85,5377.21,Credit card,7,1,,Unknown,
C06319,Female,31,0,Yes,No,34,Yes,Fiber optic,No,No,Yes,One year,No,72.18,2466.38,Credit card,3,0,,Unknown,
C06320,Male,42,0,No,No,23,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,118.0,2748.7,Mailed check,5,1,,Unknown,
C06321,Female,46,0,Yes,No,56,Yes,Fiber optic,No,No,Yes,Two year,Yes,62.17,3476.75,Electronic check,0,0,,Unknown,
C06322,Male,45,0,No,No,70,Yes,No,No internet service,No,No,Two year,No,18.0,1249.04,Electronic check,7,1,,Unknown,
C06323,Female,54,0,No,No,9,Yes,Fiber optic,No,No,Yes,Month-to-month,No,88.81,780.84,Bank transfer,2,0,,Unknown,
C06324,Male,57,0,Yes,No,69,Yes,DSL,No,No,Yes,One year,Yes,57.5,3963.07,Credit card,0,0,,Unknown,
C06325,Female,23,0,No,No,68,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,83.65,5670.86,Electronic check,1,1,,Unknown,
C06326,Female,50,0,Yes,No,11,Yes,DSL,No,No,No internet service,One year,Yes,73.29,778.01,Credit card,0,0,,Unknown,
C06327,Male,20,0,Yes,No,4,Yes,DSL,No internet service,Yes,Yes,Month-to-month,No,53.33,216.94,Mailed check,3,0,0.1757,Low,0.0
C06328,Male,47,0,Yes,No,51,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,No,71.56,3633.29,Electronic check,7,1,0.9965,High,1.0
C06329,Male,42,0,Yes,No,6,No,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes,78.73,461.9,Electronic check,2,0,,Unknown,
C06330,Male,29,0,Yes,No,43,Yes,DSL,No internet service,No,No internet service,Month-to-month,Yes,45.43,1953.59,Bank transfer,0,0,0.0271,Low,0.0
C06331,Female,74,1,No,No,5,Yes,Fiber optic,No internet service,No,No internet service,One year,No,100.51,461.15,Bank transfer,0,0,,Unknown,
C06332,Female,32,0,No,No,50,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,93.07,4622.84,Electronic check,2,1,,Unknown,
C06333,Female,21,0,No,No,17,Yes,DSL,No,No,Yes,Two year,No,34.21,584.15,Bank transfer,0,0,0.0265,Low,0.0
C06334,Male,38,0,No,No,7,Yes,Fiber optic,Yes,No,No,Two year,Yes,68.78,458.18,Bank transfer,3,0,,Unknown,
C06335,Female,61,0,Yes,Yes,5,No,DSL,Yes,Yes,No,One year,Yes,77.94,390.67,Credit card,0,0,0.0158,Low,0.0
C06336,Male,18,0,Yes,Yes,14,Yes,Fiber optic,Yes,No internet service,No,Two year,No,71.09,980.56,Mailed check,4,1,,Unknown,
C06337,Male,46,0,Yes,No,39,No,Fiber optic,No,Yes,No,Two year,No,78.46,3065.61,Bank transfer,2,0,,Unknown,
C06338,Female,41,0,No,Yes,6,Yes,Fiber optic,Yes,No internet service,Yes,One year,No,55.85,303.06,Mailed check,1,0,,Unknown,
C06339,Male,67,1,No,Yes,57,Yes,Fiber optic,No internet service,No,Yes,One year,No,71.57,4062.78,Bank transfer,3,0,,Unknown,
C06340,Female,18,0,Yes,No,43,Yes,Fiber optic,Yes,No,No,Month-to-month,No,63.47,2761.22,Credit card,1,0,,Unknown,
C06341,Male,18,0,Yes,Yes,22,Yes,DSL,Yes,No,No internet service,Two year,No,59.73,1321.4,Electronic check,0,0,,Unknown,
C06342,Male,50,0,Yes,No,71,Yes,Fiber optic,Yes,No,No,One year,Yes,107.36,7640.95,Mailed check,3,0,,Unknown,
C06343,Female,28,0,No,Yes,47,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No,75.08,3528.77,Electronic check,5,1,,Unknown,
C06344,Female,58,0,Yes,Yes,48,Yes,DSL,No internet service,No,No internet service,Month-to-month,Yes,76.45,3644.01,Bank transfer,2,0,,Unknown,
C06345,Female,33,0,No,No,13,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,76.56,980.49,Credit card,1,0,,Unknown,
C06346,Male,50,0,Yes,No,51,Yes,DSL,No,No internet service,No internet service,One year,No,32.29,1633.5,Credit card,1,1,,Unknown,
C06347,Male,20,0,Yes,No,40,Yes,Fiber optic,Yes,No,No internet service,Two year,No,74.08,2950.36,Credit card,3,0,,Unknown,
C06348,Male,57,0,Yes,No,70,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,71.69,5044.58,Bank transfer,5,1,,Unknown,
C06349,Male,47,0,No,No,34,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,30.07,1017.92,Electronic check,1,0,0.0973,Low,0.0
C06350,Female,18,0,No,No,49,Yes,No,Yes,No,No,Two year,Yes,35.18,1695.88,Bank transfer,0,0,0.0171,Low,0.0
